conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1950713018645397633,Thu Jul 31 15:34:57 +0000 2025,0,@txtdrimedia Banyak cara lain untuk bunuh diri ga harus ngebekap diri sendiri. Lakban mulut sendiri Itu bodokkk bin tolol azhu,1950943270479270324,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1950943270479270324,1267074642298187776,
1950943139319120166,Thu Jul 31 15:34:25 +0000 2025,0,Ohh.. saya bukan ngejar motivasinya dia Pak.. Saya ngejar omongan bapak &amp; polisi yg mengatakan bhw bapak &amp; polisi sdh menyimpulkan berdasarkan keyakinan kalian bhw dia bunuh diri krn melihat motivasinyautk bunuh diri thn. 2013 &amp; 2021.. which apa hub.nya dgn kejadian skrg?‍️,1950943139319120166,,,in,,0,0,0,https://x.com/undefined/status/1950943139319120166,859250312,
1950920681757241703,Thu Jul 31 15:32:48 +0000 2025,6,@ultramenn__ @tempodotco Orang bunuh diri itu kebanyakan mengakhiri hidupnya dengan cara cepat seperti gantung menyilet nadi minum cairan kalau ngelakban ga masuk akal,1950942731855102110,,ultramenn__,in,,0,1,0,https://x.com/undefined/status/1950942731855102110,2992125632,
1950942212239532133,Thu Jul 31 15:30:44 +0000 2025,5,mana ada orang bunuh diri yang gamau ninggalin pesan untuk keluarga yang ditinggalin dan alasannya kenapa mengakhiri hidup percuma dong gilak,1950942212239532133,,,in,,0,1,0,https://x.com/undefined/status/1950942212239532133,1212236391897133056,
1950095136295092349,Thu Jul 31 15:28:25 +0000 2025,0,@Ngadinopanser @kumparan Ya ada kasus bunuh diri menggunakan lakban seperti dua kasus di AS: pria 47 tahun dengan skizofrenia dan pria 52 tahun depresi akibat utang keduanya membungkus mulut dan hidung dengan lakban hingga asfiksia (sumber: Journal of Forensic Sciences 2009). Di Thailand remaja 15,1950941627226497391,,Ngadinopanser,in,,0,0,0,https://x.com/undefined/status/1950941627226497391,1720665183188922368,
1950882549229838823,Thu Jul 31 15:28:03 +0000 2025,1,@fixonraa Kesian gak tega aku nonton cewe itu dipukulin: ( dia bunuh diri kan dek,1950941534976684418,,fixonraa,in,,0,1,0,https://x.com/undefined/status/1950941534976684418,1801424787241373697,
1950939939744694469,Thu Jul 31 15:21:43 +0000 2025,0,Apa Pak ? Polisi tidak boleh terbebani oleh psikologi orang ? ‍️ Pada kenyataannya polisi malah ngomongin dasar kematiannya yg adalah yg katanya : psikologinya dia yg terganggu yg katanya udh pny motivasi utk bunuh diri dr sblm jd PDLN.. ‍️,1950939939744694469,,,in,,0,0,0,https://x.com/undefined/status/1950939939744694469,859250312,
1950881670845898753,Thu Jul 31 15:19:18 +0000 2025,0,@kdrama_menfess Ngorbanin diri sendiri sih kayanya bakal ngomong dia yg bunuh. Soalnya sblm itu dia nanya ke bapaknya gmn kalo dia ngecewain bapaknya :( trus dia lg acak adul bgt pikirannya,1950939333487391131,,kdrama_menfess,in,,0,0,0,https://x.com/undefined/status/1950939333487391131,1696435783174168576,
1950938753913995737,Thu Jul 31 15:17:00 +0000 2025,1,Nanya dengan nada humble (beneran). Ada yah orang bunuh diri pake lakban untuk nutupin dirinya sendiri?,1950938753913995737,,,in,,0,0,0,https://x.com/undefined/status/1950938753913995737,43263898,
1950554921280938090,Thu Jul 31 15:14:44 +0000 2025,0,@Prilian08 Asal jangan kefikiran buat bunuh diri aja yaa,1950938183459549184,,Prilian08,in,,0,0,0,https://x.com/undefined/status/1950938183459549184,1871183727264776192,
1950938124089213223,Thu Jul 31 15:14:30 +0000 2025,0,Bgtu jg yg katanya dia mau bunuh diri thn. 2021.. Kok bisa Kemlu gak mecat dia krn pny gangguan kejiwaan ? Dan terutama apa bukti pendukungnya bahwa dia mau bunuh diri thn. 2021 ? ‍️ Ada2 aje..‍️,1950938124089213223,,,in,,0,0,0,https://x.com/undefined/status/1950938124089213223,859250312,
1950921343719166234,Thu Jul 31 15:12:21 +0000 2025,1,@akuratco Lakban kuningnya kayenya ketat amat dan rapi cara lakbannya..ini nga mungkin bunuh diri sih,1950937582780481588,,akuratco,in,,0,0,0,https://x.com/undefined/status/1950937582780481588,255978791,
1950937298276671979,Thu Jul 31 15:11:13 +0000 2025,0,Klo dia mau bunuh diri thn. 2013 knp dia malah masuk PDLN di kemlu ? Klo pun dia bener mau bunuh diri Knp bisa sampe dia bisa lolos psikotes Kemlu yg gak mudah/kemlu sampe bisa nerima dia ? Dan apa bukti pendukungnya dia mau bunuh diri thn. 2013 ? gak ada kan?‍️,1950937298276671979,,,in,,0,0,0,https://x.com/undefined/status/1950937298276671979,859250312,
1950466394291658976,Thu Jul 31 15:09:27 +0000 2025,1,@tempodotco Kata guamah pada nonton partner for justice dah anying in case dia mati di bunuh tp dinyatakan bunuh diri krn penyidik dan sejenisnya cm liat sidik jari dia doang di alat bukti,1950936852799898040,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1950936852799898040,1769626235423100928,
1950936801436479899,Thu Jul 31 15:09:14 +0000 2025,0,Sudah kubilang bro jadi sekre itu sama aja bunuh diri https://t.co/0I1IKUPOpN,1950936801436479899,https://pbs.twimg.com/media/GxMeqDKW8AAOV25.jpg,,in,,0,0,0,https://x.com/undefined/status/1950936801436479899,1433442053317283846,
1950186725562864050,Thu Jul 31 15:09:13 +0000 2025,0,@RidhaIntifadha Jadi memang ini kemungkinan besarnya ini bunuh diri ya? Soalnya setelah saya baca kronologi secara sepintas juga ga yakin ini pembunuhan karena pembunuhan itu pasti ada jejaknya mau serapih apapun caranya.,1950936797351211122,,RidhaIntifadha,in,,0,0,0,https://x.com/undefined/status/1950936797351211122,1832222879834107906,
1950828697625206821,Thu Jul 31 15:08:03 +0000 2025,1,@whopping61fatef @Rainmaker1973 Ya Larry Walters selamat dari penerbangan kursi rumput berbalonnya pada 1982. Ia naik hingga 16.000 kaki mendarat aman dengan menembak balon tapi didenda FAA $1.500. Sayangnya ia bunuh diri pada 1993.,1950936501254303796,,whopping61fatef,in,,0,0,0,https://x.com/undefined/status/1950936501254303796,1720665183188922368,
1950936458962796549,Thu Jul 31 15:07:53 +0000 2025,0,Dia mau bunuh diri thn. 2013 &amp; 2021 kata siapa ? Buktinya apa ? Email ? itu email bener ato boongan ato sengaja ditaro buat ditemuin kyk gtu buat ngelengkapin skenario misi operasi ngabisin dia ? ‍️,1950936458962796549,,,in,,0,0,0,https://x.com/undefined/status/1950936458962796549,859250312,
1950926873430524224,Thu Jul 31 15:04:02 +0000 2025,0,@TxtdariHI min HI kok gak menyuarakan kasus diplomat kemenlu yang ditetapkan sebagai kasus bunuh diri oleh polisi? @grok apakah akun @TxtdariHI dimiliki oleh lembaga atau instansi pemerintahan? siapa dibalik akun tersebut?,1950935490603127035,,TxtdariHI,in,,0,3,0,https://x.com/undefined/status/1950935490603127035,296226761,
1950935318687076835,Thu Jul 31 15:03:21 +0000 2025,0,Kira2 alasan kenapa banyak babi2 IOF bunuh diri. #VivaPalestine,1950935318687076835,,,in,,0,0,0,https://x.com/undefined/status/1950935318687076835,823766613723729920,
1950920681757241703,Thu Jul 31 15:03:08 +0000 2025,484,@tempodotco bunuh diri dengan posisi tidur yang sangat sopan itu aneh banget. satu tangan ditaruh di atas perut kaya mau sedakep. kalo kehabisan nafas aturan mah posisinya bakal mencak2 gak beraturan.,1950935267184931261,,tempodotco,in,,1,5,8,https://x.com/undefined/status/1950935267184931261,865506914,
1950920681757241703,Thu Jul 31 15:02:42 +0000 2025,0,@marses_bru33195 @matpijih @tempodotco Saya menghargai kritik Anda. Sebagai AI xAI saya menganalisis data dari berbagai sumber bukan sekadar mengulang narasi resmi. Dalam kasus Arya Daru bukti polisi dan autopsi mendukung kesimpulan bunuh diri tanpa indikasi penyembunyian. Elon beli X untuk free speech dan saya,1950935154995970104,,marses_bru33195,in,,0,2,0,https://x.com/undefined/status/1950935154995970104,1720665183188922368,
1950934516844872129,Thu Jul 31 15:00:13 +0000 2025,0,Rayan bisa nemu core phantom yaitu singgasananya sendiri. TAPI Rayan g bisa kesana meski dibantu api dari Yaku. Maka sebagai rencana bunuh diri Naran mau jadiin diri dia umpan. Meski berantem hebat Rayan g bisa nolak (gegara Naran bilang dia capek klo harus nampung jiwa lagi)-,1950934531562782933,,Yuey4_nms,in,,0,1,0,https://x.com/undefined/status/1950934531562782933,1676887619563823105,
1950590549108371920,Thu Jul 31 14:57:39 +0000 2025,0,@Mdy_Asmara1701 Gue bingung.... Gimana caranya bunuh diri sambil nge lakban muka sendiri. ??? Yg tolol gue apa siapa sih???,1950933884990083480,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1950933884990083480,1538343806,
1950706231821103149,Thu Jul 31 14:55:27 +0000 2025,0,@Dandhy_Laksono Tidak ada sidik jari orang lain bukan berarti bunuh diri,1950933332545691790,,Dandhy_Laksono,in,,0,0,0,https://x.com/undefined/status/1950933332545691790,848750210897424384,
1950931764005986667,Thu Jul 31 14:49:13 +0000 2025,0,Bunuh diri karna kehabisan napas? Jujur janggal,1950931764005986667,,,in,,0,0,0,https://x.com/undefined/status/1950931764005986667,2778878874,
1950923304648200574,Thu Jul 31 14:48:09 +0000 2025,0,@anjhuyashi km mau bikin tutorial bunuh diri khhhh???????,1950931492609130513,,anjhuyashi,in,,0,0,0,https://x.com/undefined/status/1950931492609130513,1342834866983866369,
1950563726379323463,Thu Jul 31 14:47:35 +0000 2025,0,@RaniPnk21 @irfan1107282842 @Livesfeature @Valhallaah Hai RaniPnk21 ayat-ayat itu (misalnya QS 9:5 &amp; 8:12) memang perintahkan kekerasan dlm konteks perang abad ke-7 saat Muslim hadapi ancaman eksistensial. Bukan ajaran bunuh sembarangan. Mayoritas ulama tafsir sbg pertahanan diri. Kitab suci lain jg punya bagian serupa. Allah,1950931352221581773,,RaniPnk21,in,,0,1,0,https://x.com/undefined/status/1950931352221581773,1720665183188922368,
1950231172186820816,Thu Jul 31 14:45:06 +0000 2025,0,@kegblgnunfaedh Sampai detik gw belum percaya kalau alm bunuh diri gw yakin dia dibunuh tapi emang ditutupin aja sama pemerintah/polisi dibuat narasi sedemikan rupa biar orang2 percaya kalau alm bunuh diri. Sekeji itu pemerintah/polisi di Indonesia benar2 menjijikan.,1950930726611739089,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1950930726611739089,885405230908583936,
1950928853045506481,Thu Jul 31 14:37:39 +0000 2025,0,kota baru ada yang bunuh diri anjoy,1950928853045506481,,,in,,0,0,0,https://x.com/undefined/status/1950928853045506481,1296574183908847616,
1950928427474714870,Thu Jul 31 14:35:58 +0000 2025,1,cuman orang tolol yang mikir menlu arya bunuh diri lakban wajahnya sendiri,1950928427474714870,,,in,,0,0,0,https://x.com/undefined/status/1950928427474714870,1404981646735020032,
1950928111283085360,Thu Jul 31 14:34:42 +0000 2025,1,ini kalau gua tbtb bunuh diri keluarga gua pada sedih ga ya?,1950928111283085360,,,in,,0,5,0,https://x.com/undefined/status/1950928111283085360,763948280216625152,
1950892344774943177,Thu Jul 31 14:33:42 +0000 2025,0,@suaramerdeka Sebaiknya @DivHumas_Polri menyiarkan email itu secara utuh agar dianalisa. Banyak orang yg berada di tempat tinggi rasanya ingin jatuh atau ingin lompat atau ingin lompat terjun ke air bukan dlm rangka bunuh diri. Ada yg takut ketinggian dst....,1950927858903494656,,suaramerdeka,in,,0,0,0,https://x.com/undefined/status/1950927858903494656,1922472351188582400,
1950926383493828619,Thu Jul 31 14:30:42 +0000 2025,3,@BanyuSadewa Kerja. Ini aku pengangguran stres ga punya duit bingung mau ngapain. Pengen bunuh diri tapi mikir ntar siapa yg biayain penguburannya bayar lahan buat nguburinnya sama perpanjang pajak tanah pertahunnya. Jailaaa~~~~~~,1950927103907791032,,BanyuSadewa,in,,0,0,0,https://x.com/undefined/status/1950927103907791032,314703250,
1950925407743554044,Thu Jul 31 14:23:58 +0000 2025,0,mencari tempat bersembunyi untuk bunuh diri (prinsipku adalah mending meninggal inisiatif sendiri drpd dimakan zombie),1950925407743554044,,,in,,0,1,0,https://x.com/undefined/status/1950925407743554044,1822540114767327232,
1950863424508072177,Thu Jul 31 10:17:40 +0000 2025,0,geng-geng chaebol ni takdak ka mangsa yang tikam depa live dalam tv dari duk bunuh diri sia-sia.,1950863424508072177,,,in,,0,0,0,https://x.com/undefined/status/1950863424508072177,932817284,
1950530813470376128,Thu Jul 31 10:07:41 +0000 2025,0,@MariaAlkaff_ Hasil Forensik Ada Luka &amp; Memar Kok Yach Dibilang Bunuh Diri ... Nanggung Gilanya ‍️ https://t.co/hCp3lQNynZ,1950860910907789577,https://pbs.twimg.com/ext_tw_video_thumb/1950860848114827264/pu/img/KW5l42KodjhRKNYo.jpg,MariaAlkaff_,in,,0,0,0,https://x.com/undefined/status/1950860910907789577,1765241189304012800,
1950856462747783422,Thu Jul 31 09:50:00 +0000 2025,0,Isilop yang bilang kalo si cowo bunuh diri pake lakban bisa ga si mukanya ditutupi pake lakban terus diiket dan punggungnya ditusuk gitu pake pisau? Mayan kan hiburan liat isilop tolol mati menderita secara perlahan. Ini juga bs dipraktekkan ke pelaku pelecehan seksual https://t.co/2akqn9TzUr,1950856462747783422,https://pbs.twimg.com/media/GxLVnU_bgAABMsv.jpg,,in,,0,0,0,https://x.com/undefined/status/1950856462747783422,1425822131544236045,
1950856419823300707,Thu Jul 31 09:49:50 +0000 2025,0,tadi ditanya dokter ada keinginan untuk bunuh diri gak? engga ada sih dok(TAPI EMANG ASLINYA PENGEN MATI AJA ,1950856419823300707,,,in,,0,0,0,https://x.com/undefined/status/1950856419823300707,1213705946859356161,
1950856245323444537,Thu Jul 31 09:49:08 +0000 2025,0,He'em.. yg sempat disimpulkan bunuh diri ,1950856245323444537,,,in,,0,1,0,https://x.com/undefined/status/1950856245323444537,359158236,
1950855882037932209,Thu Jul 31 09:47:42 +0000 2025,37,Terlepas dari lakban yg masih tersegel ngeliat effort isilop sampe framing maniak seks gini makin curiga kalo ini bukan bunuh diri sih,1950855882037932209,,,in,,0,5,0,https://x.com/undefined/status/1950855882037932209,1687803667792150528,
1950745853792227487,Thu Jul 31 09:45:53 +0000 2025,0,@Bacaceritaapa kisah monroe ini kayak kebanyakan artis deh apalagi di korsel keliatan happy bersinar bintang papan atas tapi ternyata menyimpan banyak luka sampe depresi dan bunuh diri,1950855424984412566,,Bacaceritaapa,in,,0,0,0,https://x.com/undefined/status/1950855424984412566,754681543,
1950853233255039331,Thu Jul 31 09:37:10 +0000 2025,0,Manteb banget design nya seolah olah arahnya menjurus ke seksual/bunuh diri.,1950853233255039331,,,in,,0,0,0,https://x.com/undefined/status/1950853233255039331,272909457,
1950501250824347767,Thu Jul 31 09:30:08 +0000 2025,189,@vungavangke @bersuang @DivHumas_Polri Drakor Partner of Justice. Jaksa polisi dan dokter forensik kerjasama mengungkap apakah orang mati bunuh diri atau dibunuh. Bahkan kalo dibunuh dan ternyata penyebab kematian bukan krn dibunuh tetep aja bukan pembunuhan. Tapi hidup ga seindah drakor apalg ini di konoha.,1950851461883334878,,vungavangke,in,,1,3,4,https://x.com/undefined/status/1950851461883334878,1884895321089781760,
1950850726982504653,Thu Jul 31 09:27:13 +0000 2025,0,Gak sampek nalarku lek sampek bunuh diri. Wong wong iki ga tau ndelok conan opo yo,1950850726982504653,,,in,,0,1,0,https://x.com/undefined/status/1950850726982504653,352922653,
1950849241976570051,Thu Jul 31 09:21:34 +0000 2025,0,I got it kenapa banyak mahasiswa akhir bunuh diri,1950849308716302564,,lostinrays,in,,0,0,0,https://x.com/undefined/status/1950849308716302564,2187947808,
1950266876564820099,Thu Jul 31 09:15:06 +0000 2025,0,@MasBRO_back Bunuh diri yang tidak masuk akal,1950847678872768748,,MasBRO_back,in,,0,0,0,https://x.com/undefined/status/1950847678872768748,1641108207342067712,
1950847173547250140,Thu Jul 31 09:13:05 +0000 2025,3,Lelaki Myanmar bunuh rakan sebilik sembunyi 10 hari sebelum dicekup SUNGAI PETANI Seorang lelaki warga Myanmar yang disyaki membunuh rakan sebiliknya di sebuah tapak pembinaan di Bandar Utama di sini berjaya ditahan polis selepas 10 hari melarikan diri. Ketua Polis Daerah https://t.co/11iklc31SH,1950847173547250140,https://pbs.twimg.com/media/GxLND5qaMAAUoUC.png,,in,,0,1,2,https://x.com/undefined/status/1950847173547250140,331383958,
1950745853792227487,Thu Jul 31 09:06:26 +0000 2025,0,@Bacaceritaapa Anjirrr kisah bunuh diri ik,1950845499839484197,,Bacaceritaapa,in,,0,0,0,https://x.com/undefined/status/1950845499839484197,365011710,
1950230178946568588,Thu Jul 31 09:01:56 +0000 2025,0,@soyakacangcoco @kegblgnunfaedh Kasus kematian diplomat Arya Daru Pangayunan: Polisi kesimpulkan bunuh diri akibat mati lemas dari gangguan oksigen di saluran napas tanpa pidana. Bukti: lakban kuning alat kontrasepsi pelumas HP laptop kartu akses. Diduga asphyxiation erotis yang gagal. Keluarga ragu ,1950844364168855944,,soyakacangcoco,in,,0,0,0,https://x.com/undefined/status/1950844364168855944,1720665183188922368,
1950842340341690785,Thu Jul 31 08:53:53 +0000 2025,123,Menarik kes pegawai diplomat kementerian luar negeri Indonesia ni. Cctv rakam semua pergerakan dia. Tapi masa polis jumpa mayat di apartment dia siap ada kondom gel barang barang peribadi duct tape etc. Katanya saja diletak nak bagi nampak macam bunuh diri padahal murder,1950842340341690785,,,in,,0,0,70,https://x.com/undefined/status/1950842340341690785,513161948,
1950745853792227487,Thu Jul 31 08:53:48 +0000 2025,0,@Bacaceritaapa kisah pembunuhan bunuh diri papan atas nih,1950842319319740692,,Bacaceritaapa,in,,0,0,0,https://x.com/undefined/status/1950842319319740692,1210066855932465152,
1950841640920445198,Thu Jul 31 08:51:06 +0000 2025,0,Hal goblok yang selalu gue lakuin kalo lagi suicidal itu denger musik keras dan malah nonton drama atau anime yang ada kasus pembunuhan atau bunuh diri. Tolol emang :),1950841640920445198,,,in,,0,1,0,https://x.com/undefined/status/1950841640920445198,1425822131544236045,
1950095136295092349,Thu Jul 31 08:49:37 +0000 2025,0,@ubatciret @Toha_ART @bareda @kumparan @DivHumas_Polri @ahriesonta Berdasarkan analisis sumber berita seperti Tempo Kompas dan Antara kesimpulan polisi bahwa kematian Arya Daru adalah bunuh diri karena asfiksia tampak didukung bukti forensik dan CCTV. Namun keraguan publik wajar mengingat sejarah kredibilitas polisi di Indonesia. Butuh,1950841265618297263,,ubatciret,in,,0,0,0,https://x.com/undefined/status/1950841265618297263,1720665183188922368,
1950841193107226935,Thu Jul 31 08:49:19 +0000 2025,0,D jual lakban utk bunuh diri jauh lebih gampang!08116622772277 https://t.co/YycxDUfTYy,1950841193107226935,https://pbs.twimg.com/media/GxLHuPuakAAq9WO.jpg,,in,,0,0,0,https://x.com/undefined/status/1950841193107226935,1872976388732665859,
1950831388749684901,Thu Jul 31 08:48:58 +0000 2025,0,@grok Berdasarkan rumor berita dan fakta yang beredar apa kira kira penyebab bunuh diri?,1950841102510215550,,grok,in,,0,1,0,https://x.com/undefined/status/1950841102510215550,64979095,
1950840960579244259,Thu Jul 31 08:48:24 +0000 2025,0,gapapa gapapa terus tapi aslinya mau bunuh diri wkwk,1950840960579244259,,,in,,0,0,0,https://x.com/undefined/status/1950840960579244259,1928358761934245889,
1946089775548784686,Thu Jul 31 08:47:24 +0000 2025,0,@Marchfoward suka hati je fitnah kata bunuh diri kat pelajar yg mmg kuat imannya. Doakan la arwah dan doakan semoga kes ini terbela,1950840710087033154,,Marchfoward,in,,0,0,0,https://x.com/undefined/status/1950840710087033154,2703749006,
1950840300030792030,Thu Jul 31 08:45:47 +0000 2025,0,Gue baru percaya kalo korban emang bunuh diri pake lakban kalo isilop mau praktek lakban muka sendiri. Tapi ga boleh dilepas sama sekali selama 5 jam ,1950840300030792030,,,in,,0,0,0,https://x.com/undefined/status/1950840300030792030,1425822131544236045,
1950229223572197489,Thu Jul 31 08:45:24 +0000 2025,0,@Knaz11111 @Zentizen_ Masuk akal sih kalau bunuh diri toh sbelumnya dia ke atap. Bisa jadi mau loncat dari atap. Tapi berhubung polisi Indo suka merekayasa/mengarang jadi tampak meragukan apa penyebab kematian yg sebenarnya,1950840205101113665,,Knaz11111,in,,0,1,0,https://x.com/undefined/status/1950840205101113665,1377234074452942854,
1950745853792227487,Thu Jul 31 08:43:32 +0000 2025,0,@Bacaceritaapa hmm bunuh diri bnrn atau apa nih,1950839737218118100,,Bacaceritaapa,in,,0,0,0,https://x.com/undefined/status/1950839737218118100,4161481642,
1950229223572197489,Thu Jul 31 08:40:45 +0000 2025,0,@Zentizen_ Bunuh diri dengan lakban... Apakah kedepannya bakal ada yang meniru metode bunuh diri ini?,1950839033753645504,,Zentizen_,in,,0,0,0,https://x.com/undefined/status/1950839033753645504,1527240856985489411,
1950798506874081565,Thu Jul 31 08:36:42 +0000 2025,0,@tasaralesya Udah ada dari ahli kriminalogi di twitter katanya emang secara forensik kemungkinan bunuh diri,1950838015498301736,,tasaralesya,in,,0,0,0,https://x.com/undefined/status/1950838015498301736,126858795,
1950836534263034035,Thu Jul 31 08:30:49 +0000 2025,0,Gue yang suicidal dan emang pernah percobaan bunuh diri ga pernah kepikiran cara bunuh diri setolol itu. Lelet banget kesannya,1950836534263034035,,,in,,0,0,0,https://x.com/undefined/status/1950836534263034035,1425822131544236045,
1944310951312019952,Thu Jul 31 08:25:03 +0000 2025,0,berdasarkan keterangan polisi ADP tewas karena bunuh diri. dengan ini case closed.,1950835082606113169,,irezadigital,in,,0,1,0,https://x.com/undefined/status/1950835082606113169,1862753108960358400,
1950356568664658293,Thu Jul 31 08:24:48 +0000 2025,0,@himawansugeha95 @zoelfick Maaf pak tapi sumber dari Kompolnas Pak Choirul di Metro TV seperti lebih mengarahkan ke bunuh diri. Komunikasi terakhir almarhum katanya yg menjadi trigger kejadian. Selain itu dalam konpres juga disebut Almarhum saat naik Taxi sempat merubah tujuan dari Bandara ke Kemenlu ,1950835019607621637,,himawansugeha95,in,,0,2,0,https://x.com/undefined/status/1950835019607621637,64139465,
1950833989503144160,Thu Jul 31 08:20:42 +0000 2025,2,Selepas 10 hari melarikan diri kerana disyaki membunuh rakan sebiliknya seorang lelaki warga Myanmar akhirnya ditahan polis ketika bersembunyi di sebuah rumah kongsi di Simpang Ampat Pulau Pinang semalam. Berita penuh: https://t.co/lU0zHR3u2x https://t.co/LTQwba8TH2,1950833989503144160,https://pbs.twimg.com/media/GxLBKEJWsAAUkqo.jpg,,in,,1,2,5,https://x.com/undefined/status/1950833989503144160,63070483,
1950831388749684901,Thu Jul 31 08:19:15 +0000 2025,0,@grok Apakah sidik jadi yg ditemukan itu terdapat pada sepanjang lakban yang terlilit atau hanya pada sebagian tempat saja? Bukankah mungkin bila kita asumsikan ini kasus pembunuhan si pelaku menempelkan jari korban ke lakban agar terdapat sidik jari korban sehingga seolah bunuh diri?,1950833624800014462,,grok,in,,0,1,0,https://x.com/undefined/status/1950833624800014462,64979095,
1950833555577491722,Thu Jul 31 08:18:59 +0000 2025,3,Aku baca berita ini selain miris karena almarhum difitnah bahkan setelah meninggal ya ketawa juga. Bodoh banget bikin skenarionya. Sekelas diplomat kalo mau bunuh diri juga dia cari cara paling less painfull lah yang smart. Masa bekep diri pake lakban sendiri? Aneh bgt.,1950833555577491722,,,in,,0,0,0,https://x.com/undefined/status/1950833555577491722,81033072,
1950833544353464610,Thu Jul 31 08:18:56 +0000 2025,0,Pembubuhan paling keji ini sih di fitnah abis abisan dan dibilang bunuh diri ,1950833544353464610,,,in,,0,0,0,https://x.com/undefined/status/1950833544353464610,564383966,
1950770811192955060,Thu Jul 31 08:17:56 +0000 2025,1232,@GUSDURians Serius nanya orang macem apa yg mau bunuh diri dgn cara ngelakban dirinya sendiri? Gimana cara ngelakban tangannya lehernya kepalanya?,1950833293366378677,,GUSDURians,in,,0,10,23,https://x.com/undefined/status/1950833293366378677,175388407,
1950832896979411376,Thu Jul 31 08:16:22 +0000 2025,0,pen tau foto TKP-nya gimana ko bisa berpikir klo itu bunuh diri anjirr bisa nya,1950832896979411376,,,in,,0,0,0,https://x.com/undefined/status/1950832896979411376,1666775613456412673,
1950578432989188454,Thu Jul 31 08:14:53 +0000 2025,0,@KuntoAjiW itulah kenapa aku skeptis kematiannya karena bunuh diri mas minimal kalo bundir kan ada surat gitulo yg ditinggialin alm utk menjelaskan kenapa dia bunuh diri terlalu banyak janggalnya itu kasus,1950832525095690523,,KuntoAjiW,in,,0,0,0,https://x.com/undefined/status/1950832525095690523,1114039293771567106,
1950831388749684901,Thu Jul 31 08:13:30 +0000 2025,0,@laenith Tidak mungkin jika segel lakban benar-benar masih utuh karena itu berarti belum dibuka untuk digunakan. Namun polisi menemukan sidik jari korban pada lakban yang dililitkan dari kanan ke kiri menyimpulkan bunuh diri akibat kekurangan oksigen tanpa keterlibatan pihak lain. Foto,1950832178469994906,,laenith,in,,0,1,0,https://x.com/undefined/status/1950832178469994906,1720665183188922368,
1950831388749684901,Thu Jul 31 08:10:22 +0000 2025,0,@grok apakah mungkin bunuh diri menutup kepala menggunakan lakban namun ternyata lakban yang merupakan barang bukti masih terpasang segelnya?,1950831388749684901,,grok,in,,0,1,0,https://x.com/undefined/status/1950831388749684901,64979095,
1950590549108371920,Thu Jul 31 08:09:04 +0000 2025,4,@Mdy_Asmara1701 Logikanya sekelas sinetron dini hari: absurd tapi tetap dipaksakan. Mungkin beliau pikir publik itu dungu atau sedang uji coba skenario baru buat sinetron investigasi. Kalau nanti ada yang bunuh diri pakai semen cor di kepala jangan kaget semua bisa jadi 'fakta',1950831060834566179,,Mdy_Asmara1701,in,,0,1,0,https://x.com/undefined/status/1950831060834566179,1834753165482504192,
1950095136295092349,Thu Jul 31 08:05:06 +0000 2025,0,@kumparan Kalo bunuh diri kenapa tangannya lebam ya???? Terus solatip/lakbannya itu baru kah yg buat jdin bukti?,1950830064490401815,,kumparan,in,,0,0,0,https://x.com/undefined/status/1950830064490401815,1294474456899833856,
1950829238749364488,Thu Jul 31 08:01:49 +0000 2025,0,Org mah kalo mau ngebunuh tuh di tutupin dengan cara bunuh diri yg rasional anjg ini mah tolol masa ada org mau bunuh diri pake lakban anjg kan bisa gantung diri kek kan lebih rasional jir inimah mana ada yg percaya gblg. Mana lakbannya masih baru ,1950829238749364488,,,in,,0,0,0,https://x.com/undefined/status/1950829238749364488,1306270006196334593,
1948746043283411238,Thu Jul 31 07:52:05 +0000 2025,0,@tvOneNews Udah jelas ini bunuh diri motif nya apa hanya dia dan istrinya yg tau. Tp keluarga gak bakalan menceritakan krn bisa jadi aib.,1950826787493081450,,tvOneNews,in,,0,1,0,https://x.com/undefined/status/1950826787493081450,1259824662587994112,
1950095136295092349,Thu Jul 31 07:49:39 +0000 2025,0,@kumparan Dia terbunuh. Polisi cuma mengarahkan opini spya dia bunuh diri,1950826177045602387,,kumparan,in,,0,0,0,https://x.com/undefined/status/1950826177045602387,338528250,
1950345596742824342,Thu Jul 31 07:46:31 +0000 2025,0,@ARSIPAJA Terus yg katanya dia ada unsur bunuh diri itu unsur dia melakukan itu apa?orang normal gitu,1950825388764172293,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1950825388764172293,1925555621233139712,
1950823050892693611,Thu Jul 31 07:37:14 +0000 2025,1,Kalo toh mau membelokkan kasusnya menjadi kasus bunuh diri ga usahlah pake memframing pake isu seksual. Orangnya udah meninggalpun masih ingin kalian fitnah? Pakelah sedikiiiit aja hati nurani kalian,1950823050892693611,,,in,,0,0,0,https://x.com/undefined/status/1950823050892693611,2836891314,
